Replicate,Individual,Group,Individual_Trait,Trait,Time,Phenotype,B0,B1,B2,B12,I,S1,S2,S12,X1,X2,X1X2,G,e
1,7,1,7,1,58,1.483185999,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,-0.188779119,-1.475956369,0,0,0.446899427
1,7,1,7,1,68,0.428779148,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,-0.432256894,0.652285864,0,0,0.224309959
1,7,1,7,1,76,0.994994843,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,0.696351938,0.037219154,0,0,-0.283670243
1,7,1,7,1,77,0.325260613,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,-0.385722915,0.249877272,0,0,-0.036880522
1,7,1,7,1,80,2.55765133,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,2.116081453,-0.08461603,0,0,0.123732482
1,7,1,7,1,86,1.828254338,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,1.550182188,0.944087298,0,0,0.149551515
1,7,1,7,1,89,0.314109391,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,-0.542557928,-0.313247562,0,0,-0.093796168
1,7,1,7,1,93,-0.484501838,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,-2.107714632,-2.493602223,0,0,-0.314856904
1,7,1,7,1,95,0.888367628,0.9,1.2,0.2,0,-0.158804438,-0.412091492,-0.500707863,0,0.115117176,0.058464724,0,0,0.074051066
1,8,1,8,1,4,-0.072782441,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,-0.44741083,-2.969571407,0,0,-0.122853665
1,8,1,8,1,5,0.801631576,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,-0.197549663,0.27623519,0,0,0.203758647
1,8,1,8,1,16,-1.58737235,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,-0.990091873,0.530859912,0,0,-0.065248581
1,8,1,8,1,22,1.536582747,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,0.10201474,-1.529874131,0,0,0.075418056
1,8,1,8,1,31,0.733137171,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,-0.192560426,0.572862712,0,0,0.132728288
1,8,1,8,1,47,-3.719654668,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,-1.804201215,0.698481032,0,0,-0.023248347
1,8,1,8,1,64,3.411996563,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,0.791010008,1.005754911,0,0,0.207748329
1,8,1,8,1,68,-0.13596991,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,-0.432256894,0.652285864,0,0,-0.095119469
1,8,1,8,1,71,6.477791965,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,1.921992763,1.287707271,0,0,0.271631968
1,8,1,8,1,78,-0.718713631,0.9,1.2,0.2,0,0.234017031,1.463286983,-0.236246857,0,-0.707090226,-0.365314824,0,0,0.017212019
1,9,1,9,1,4,2.927955615,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,-0.44741083,-2.969571407,0,0,-0.160023453
1,9,1,9,1,22,2.418306006,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,0.10201474,-1.529874131,0,0,-0.104138448
1,9,1,9,1,26,1.122202307,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,-1.267074385,-0.802227301,0,0,0.06067184
1,9,1,9,1,31,0.520436806,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,-0.192560426,0.572862712,0,0,-0.393216074
1,9,1,9,1,32,1.847446695,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,0.205599641,-0.155721277,0,0,0.165077701
1,9,1,9,1,45,1.397592665,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,0.179803771,0.234032024,0,0,-0.007132749
1,9,1,9,1,57,1.805385191,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,0.580964136,0.440124614,0,0,0.25148402
1,9,1,9,1,62,-0.274431414,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,-0.217788024,1.533475771,0,0,-0.531150366
1,9,1,9,1,63,1.862594201,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,0.257758963,-0.540750338,0,0,-0.113088181
1,9,1,9,1,68,0.723645958,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,-0.432256894,0.652285864,0,0,0.033858848
1,9,1,9,1,88,1.492598178,0.9,1.2,0.2,0,0.532085376,-0.486434781,-0.865129821,0,0.95312443,1.104507272,0,0,0.115037084
1,10,1,10,1,8,-0.172995396,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,-1.104256701,1.586759205,0,0,0.374932803
1,10,1,10,1,18,0.894943137,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,-0.678564285,-1.177769174,0,0,0.033105903
1,10,1,10,1,29,3.374664982,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,0.551093882,0.295778066,0,0,0.202724442
1,10,1,10,1,34,4.750752905,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,0.980554088,-0.511564975,0,0,0.525732301
1,10,1,10,1,52,3.081418543,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,0.163880395,-1.037059966,0,0,0.475064733
1,10,1,10,1,53,-2.287842452,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,-2.039506549,-1.157241111,0,0,-0.285299229
1,10,1,10,1,59,2.16978608,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,0.049488917,0.796219122,0,0,0.145393338
1,10,1,10,1,74,3.325187211,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,0.557863806,1.037733067,0,0,0.277236111
1,10,1,10,1,76,3.313599882,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,0.696351938,0.037219154,0,0,-0.211824729
1,10,1,10,1,79,0.514080186,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,-0.724213355,0.79148506,0,0,0.115045638
1,10,1,10,1,87,1.616958347,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,-0.151758401,-0.150069545,0,0,-0.160718385
1,10,1,10,1,88,3.627520327,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,0.95312443,1.104507272,0,0,-0.238787281
1,10,1,10,1,92,2.238023601,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,-0.133461592,0.284764816,0,0,0.502894389
1,10,1,10,1,97,3.693939449,0.9,1.2,0.2,0,1.168700276,0.901893923,-0.386290412,0,1.024820496,1.704559361,0,0,-0.211281736
1,11,1,11,1,8,-1.983187143,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-1.104256701,1.586759205,0,0,-0.370812222
1,11,1,11,1,9,-1.153537453,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.9370202,0.008365724,0,0,-0.515367397
1,11,1,11,1,18,0.358343082,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.678564285,-1.177769174,0,0,0.024150724
1,11,1,11,1,31,0.362741821,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.192560426,0.572862712,0,0,-0.105988651
1,11,1,11,1,37,1.316182763,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.523806219,-1.857511793,0,0,0.412733298
1,11,1,11,1,41,1.143160901,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,0.039110666,0.570861524,0,0,0.254373468
1,11,1,11,1,48,-0.631322867,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.720113006,0.945786829,0,0,0.013221389
1,11,1,11,1,64,2.234969444,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,0.791010008,1.005754911,0,0,0.170674475
1,11,1,11,1,67,-0.567357242,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.889403091,0.857153324,0,0,0.345802168
1,11,1,11,1,70,-1.581112113,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-1.695998642,-0.204999199,0,0,0.339633464
1,11,1,11,1,75,1.849587369,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,0.721450355,-0.417580461,0,0,-0.694457373
1,11,1,11,1,77,0.39624643,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.385722915,0.249877272,0,0,0.139613149
1,11,1,11,1,78,-0.250236871,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.707090226,-0.365314824,0,0,-0.187119617
1,11,1,11,1,80,5.395880466,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,2.116081453,-0.08461603,0,0,0.469944525
1,11,1,11,1,90,0.424291297,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,-0.204712551,0.335138785,0,0,-0.123599567
1,11,1,11,1,100,1.809221699,0.9,1.2,0.2,0,0.160913918,0.609485464,-0.625491396,0,0.403877373,-0.1890457,0,0,-0.062939773
1,12,1,12,1,3,1.736441166,0.9,1.2,0.2,0,0.750430706,-0.261895279,-0.078045458,0,-0.520256485,1.686098766,0,0,0.368438122
1,12,1,12,1,8,0.665525198,0.9,1.2,0.2,0,0.750430706,-0.261895279,-0.078045458,0,-1.104256701,1.586759205,0,0,-0.142509576
1,12,1,12,1,41,1.550205054,0.9,1.2,0.2,0,0.750430706,-0.261895279,-0.078045458,0,0.039110666,0.570861524,0,0,-0.206534708
1,12,1,12,1,74,2.196519935,0.9,1.2,0.2,0,0.750430706,-0.261895279,-0.078045458,0,0.557863806,1.037733067,0,0,-0.103801702
1,12,1,12,1,82,2.844188367,0.9,1.2,0.2,0,0.750430706,-0.261895279,-0.078045458,0,1.180830361,0.260158671,0,0,0.054287593
1,12,1,12,1,88,2.660442744,0.9,1.2,0.2,0,0.750430706,-0.261895279,-0.078045458,0,0.95312443,1.104507272,0,0,-0.018818168
1,12,1,12,1,98,0.783935105,0.9,1.2,0.2,0,0.750430706,-0.261895279,-0.078045458,0,-0.557564896,-1.254968228,0,0,-0.190392264
1,13,1,13,1,4,1.864556655,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-0.44741083,-2.969571407,0,0,-0.252124372
1,13,1,13,1,6,3.859260413,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,0.45770272,-1.055497673,0,0,0.127712508
1,13,1,13,1,31,2.416964875,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-0.192560426,0.572862712,0,0,-0.365174136
1,13,1,13,1,33,6.741844418,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,1.98281629,-0.706419871,0,0,0.491077538
1,13,1,13,1,42,1.461999985,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-0.992629011,-1.803935874,0,0,0.155370074
1,13,1,13,1,45,3.495853933,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,0.179803771,0.234032024,0,0,0.12839242
1,13,1,13,1,52,3.461719164,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,0.163880395,-1.037059966,0,0,0.209500882
1,13,1,13,1,54,1.882593064,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-0.824108434,0.819005262,0,0,0.116243843
1,13,1,13,1,61,0.768476769,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-1.225294763,-1.110360039,0,0,-0.206237615
1,13,1,13,1,62,3.299217502,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-0.217788024,1.533475771,0,0,0.490935715
1,13,1,13,1,85,1.111073826,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-1.309380193,-1.958498698,0,0,0.333419669
1,13,1,13,1,91,2.933578624,0.9,1.2,0.2,0,2.156922566,0.435762199,-0.129826972,0,-0.109126626,0.690567032,0,0,0.006702089
1,14,1,14,1,2,1.963573166,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,0.424404172,0.440104701,0,0,-0.091548022
1,14,1,14,1,8,0.58465152,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,-1.104256701,1.586759205,0,0,-0.032592377
1,14,1,14,1,16,0.903074697,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,-0.990091873,0.530859912,0,0,0.406597906
1,14,1,14,1,29,2.152067483,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,0.551093882,0.295778066,0,0,-0.010627896
1,14,1,14,1,30,1.509396357,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,0.106504055,0.069136053,0,0,-0.103400856
1,14,1,14,1,38,3.839002588,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,1.951669707,0.96797205,0,0,-0.046191486
1,14,1,14,1,40,0.637974207,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,-0.865360916,-0.466927818,0,0,0.236797611
1,14,1,14,1,57,2.746856677,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,0.580964136,0.440124614,0,0,0.516854115
1,14,1,14,1,58,0.761186995,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,-0.188779119,-1.475956369,0,0,-0.158460804
1,14,1,14,1,61,0.084409902,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,-1.225294763,-1.110360039,0,0,0.236576987
1,14,1,14,1,65,1.552257366,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,-0.733537515,1.820908155,0,0,0.465863225
1,14,1,14,1,76,2.466454688,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,0.696351938,0.037219154,0,0,0.202305434
1,14,1,14,1,86,3.246638947,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,1.550182188,0.944087298,0,0,-0.184479227
1,14,1,14,1,91,1.542085333,0.9,1.2,0.2,0,0.577575775,-0.083005033,0.035144248,0,-0.109126626,0.690567032,0,0,0.024020586
1,15,1,15,1,9,2.206470616,0.9,1.2,0.2,0,2.145179864,-0.12140637,0.869331809,0,-0.9370202,0.008365724,0,0,0.163009036
1,15,1,15,1,16,2.585405872,0.9,1.2,0.2,0,2.145179864,-0.12140637,0.869331809,0,-0.990091873,0.530859912,0,0,0.040467406
1,15,1,15,1,40,1.7559048,0.9,1.2,0.2,0,2.145179864,-0.12140637,0.869331809,0,-0.865360916,-0.466927818,0,0,0.143398477
1,15,1,15,1,49,2.519775268,0.9,1.2,0.2,0,2.145179864,-0.12140637,0.869331809,0,1.104408769,-1.629438644,0,0,0.025797712
1,15,1,15,1,60,2.936088952,0.9,1.2,0.2,0,2.145179864,-0.12140637,0.869331809,0,-0.24603432,0.170836706,0,0,-0.026400986
1,16,1,16,1,3,-1.036610948,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-0.520256485,1.686098766,0,0,0.435761473
1,16,1,16,1,4,1.178026218,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-0.44741083,-2.969571407,0,0,-0.088314846
1,16,1,16,1,9,-1.293843614,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-0.9370202,0.008365724,0,0,-0.169076802
1,16,1,16,1,49,3.010579999,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,1.104408769,-1.629438644,0,0,0.262843111
1,16,1,16,1,56,-1.574176056,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-1.80215278,-1.379477957,0,0,0.014021091
1,16,1,16,1,60,-0.024014911,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-0.24603432,0.170836706,0,0,0.19547688
1,16,1,16,1,65,-1.91695642,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-0.733537515,1.820908155,0,0,-0.060534287
1,16,1,16,1,70,-1.855769937,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-1.695998642,-0.204999199,0,0,0.24360447
1,16,1,16,1,90,-0.463579809,0.9,1.2,0.2,0,-0.667795228,0.243127179,-0.76567322,0,-0.204712551,0.335138785,0,0,-0.210779299
1,17,1,17,1,1,1.175358951,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,0.425653235,-0.88874252,0,0,0.074901022
1,17,1,17,1,12,3.441699489,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,1.848756291,1.022960522,0,0,0.071605119
1,17,1,17,1,20,0.01226921,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,-0.625805564,-1.121681255,0,0,-0.132716672
1,17,1,17,1,29,2.288439886,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,0.551093882,0.295778066,0,0,0.366485375
1,17,1,17,1,35,1.019709132,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,-0.687967707,0.358918175,0,0,0.017187832
1,17,1,17,1,39,2.208278424,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,2.224789851,-1.337116693,0,0,-0.009041184
1,17,1,17,1,47,0.417451957,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,-1.804201215,0.698481032,0,0,0.070319894
1,17,1,17,1,52,0.573439773,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,0.163880395,-1.037059966,0,0,-0.233895801
1,17,1,17,1,54,1.324855872,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,-0.824108434,0.819005262,0,0,0.146190201
1,17,1,17,1,55,1.317312492,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,0.047975861,0.24084527,0,0,-0.182027769
1,17,1,17,1,56,-1.269606081,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,-1.80215278,-1.379477957,0,0,-0.347350955
1,17,1,17,1,57,1.695644173,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,0.580964136,0.440124614,0,0,-0.337694954
1,17,1,17,1,68,1.216575867,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,-0.432256894,0.652285864,0,0,-0.163099682
1,17,1,17,1,69,2.419923315,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,1.775925665,0.26524043,0,0,-0.43040291
1,17,1,17,1,82,2.201474877,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,1.180830361,0.260158671,0,0,-0.185610603
1,17,1,17,1,90,1.392761074,0.9,1.2,0.2,0,0.414933382,-0.426791884,0.411643955,0,-0.204712551,0.335138785,0,0,0.031127485
1,18,1,18,1,6,1.330244191,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,0.45770272,-1.055497673,0,0,-0.207794161
1,18,1,18,1,19,2.290655319,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,0.873798832,0.697554211,0,0,0.011556726
1,18,1,18,1,23,1.98545887,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,-0.945163203,-0.321458603,0,0,0.116011219
1,18,1,18,1,24,2.320755262,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,-0.321917146,-0.074668993,0,0,0.354542326
1,18,1,18,1,25,2.088090634,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,-1.122076658,0.619606086,0,0,-0.184527752
1,18,1,18,1,49,1.112878401,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,1.104408769,-1.629438644,0,0,-0.172059414
