Replicate,Individual,Group,Individual_Trait,Trait,Time,Phenotype,B0,B1,B2,B12,I,S1,S2,S12,X1,X2,X1X2,G,e
1,2,1,2,1,65,-0.155536616,0.5,0.8,0.2,0.5,-0.189822736,-0.470315423,0,0,-0.971015949,-0.395370166,0.383910737,0,-0.258466233
1,2,1,2,1,68,0.076875571,0.5,0.8,0.2,0.5,-0.189822736,-0.470315423,0,0,-0.772597365,0.957324966,-0.739626746,0,0.199760123
1,2,1,2,1,74,0.104530343,0.5,0.8,0.2,0.5,-0.189822736,-0.470315423,0,0,-0.182505197,0.124048892,-0.022639567,0,-0.158967766
1,2,1,2,1,82,-0.077866537,0.5,0.8,0.2,0.5,-0.189822736,-0.470315423,0,0,-0.082141791,0.353594688,-0.029044901,0,-0.417159406
1,2,1,2,1,87,0.268062552,0.5,0.8,0.2,0.5,-0.189822736,-0.470315423,0,0,-1.245555408,-1.051234184,1.309370423,0,-0.075912679
1,2,1,2,1,93,1.653965559,0.5,0.8,0.2,0.5,-0.189822736,-0.470315423,0,0,1.682017312,0.638382205,1.07376992,0,0.124691729
1,2,1,2,1,99,0.729102226,0.5,0.8,0.2,0.5,-0.189822736,-0.470315423,0,0,0.361495921,0.791235183,0.286028291,0,-0.001515849
1,3,1,3,1,9,0.881306667,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,0.916644022,-0.478497046,-0.438611457,0,-0.063602751
1,3,1,3,1,10,-0.97382697,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,-0.182123094,-1.137171105,0.20710512,0,-0.294154224
1,3,1,3,1,11,-0.111878266,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,0.44584561,-1.053936403,-0.469892919,0,-0.148067713
1,3,1,3,1,18,-1.646349314,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,-0.437718985,-1.061439069,0.464612032,0,-0.688205852
1,3,1,3,1,19,-1.668790445,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,-0.640423252,0.835281866,-0.534933929,0,-0.255250684
1,3,1,3,1,21,-0.143877899,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,0.73955679,-1.330497402,-0.983978387,0,-0.35306826
1,3,1,3,1,26,1.356931737,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,0.766709783,0.516070977,0.395676667,0,0.043730024
1,3,1,3,1,28,0.62993935,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,0.288348513,1.835525913,0.529271167,0,-0.223461655
1,3,1,3,1,42,3.641430108,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,2.084987657,0.501864445,1.046381173,0,-0.172728318
1,3,1,3,1,45,-3.495618335,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,-2.590530364,-0.773119106,2.002788518,0,0.193279946
1,3,1,3,1,50,-1.197073602,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,-0.447157034,0.962260619,-0.430281604,0,-0.180626944
1,3,1,3,1,52,-0.234093431,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,0.186095331,-0.702010513,-0.130640879,0,-0.081058398
1,3,1,3,1,76,0.22960554,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,0.35413388,-1.050660513,-0.372074485,0,0.295404745
1,3,1,3,1,79,-2.736461387,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,-1.344452895,-0.222629812,0.299315295,0,-0.365059412
1,3,1,3,1,98,2.363088984,0.5,0.8,0.2,0.5,-0.754833836,0.852493613,0,0,1.32909778,0.289119304,0.384267825,0,0.171639455
1,4,1,4,1,18,1.460711763,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,-0.437718985,-1.061439069,0.464612032,0,-0.05098068
1,4,1,4,1,19,1.089566648,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,-0.640423252,0.835281866,-0.534933929,0,-0.020885535
1,4,1,4,1,27,3.394607595,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,0.796886818,0.213022046,0.169754461,0,0.065120351
1,4,1,4,1,30,1.407442427,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,-0.606241506,0.087803249,-0.053229974,0,0.158281132
1,4,1,4,1,32,-1.450802135,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,-1.798436536,1.050763204,-1.889730938,0,-0.322726315
1,4,1,4,1,47,2.649297751,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,0.636366156,-1.125004604,-0.715914856,0,0.252623921
1,4,1,4,1,52,2.105902593,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,0.186095331,-0.702010513,-0.130640879,0,-0.044235219
1,4,1,4,1,59,3.160609721,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,0.511678388,0.904711418,0.46292128,0,-0.05869219
1,4,1,4,1,63,2.60197225,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,0.577418983,-0.472939451,-0.273084217,0,-0.064868886
1,4,1,4,1,73,2.510045648,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,1.806472173,-1.829750866,-3.305394024,0,-0.071917487
1,4,1,4,1,74,1.993654826,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,-0.182505197,0.124048892,-0.022639567,0,0.134936326
1,4,1,4,1,80,4.041876561,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,1.095223102,0.37696167,0.412857129,0,0.144757084
1,4,1,4,1,82,1.681699184,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,-0.082141791,0.353594688,-0.029044901,0,-0.358761831
1,4,1,4,1,83,1.566791297,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,-0.448282438,0.154393117,-0.069211723,0,0.093478119
1,4,1,4,1,99,2.846190822,0.5,0.8,0.2,0.5,1.598057676,0.585325875,0,0,0.361495921,0.791235183,0.286028291,0,-0.05391769
1,5,1,5,1,17,1.796264723,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-0.336739528,0.612485801,-0.206248179,0,0.258818803
1,5,1,5,1,23,-0.0762472,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-1.626923734,0.113915712,-0.185332176,0,-0.273259428
1,5,1,5,1,36,0.824781061,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-1.367019207,-0.091690532,0.125342719,0,0.26150588
1,5,1,5,1,39,1.284263732,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,2.244804212,-2.020356755,-4.535305352,0,-0.065580235
1,5,1,5,1,40,1.906130469,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,0.211662783,0.005049597,0.001068812,0,-0.145309003
1,5,1,5,1,45,0.310731529,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-2.590530364,-0.773119106,2.002788518,0,0.131539535
1,5,1,5,1,63,1.961997767,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,0.577418983,-0.472939451,-0.273084217,0,-0.211465563
1,5,1,5,1,70,1.157733511,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-0.414358622,1.538973412,-0.637686903,0,-0.274018157
1,5,1,5,1,73,1.605298498,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,1.806472173,-1.829750866,-3.305394024,0,0.027457502
1,5,1,5,1,77,2.27565957,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,0.554331455,-0.317234996,-0.175853337,0,0.044829425
1,5,1,5,1,80,3.118727192,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,1.095223102,0.37696167,0.412857129,0,-0.069836225
1,5,1,5,1,86,1.368462992,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-0.562632058,-0.787664437,0.443165263,0,0.005403451
1,5,1,5,1,89,1.791459727,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-0.258809993,-0.224116458,0.058003579,0,0.213634913
1,5,1,5,1,90,1.048731436,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-0.869390337,-0.313959722,0.272953549,0,-0.026479228
1,5,1,5,1,95,0.638376736,0.5,0.8,0.2,0.5,1.344631629,0.169766697,0,0,-0.81694068,-0.081959759,0.066956261,0,-0.431099208
1,6,1,6,1,9,0.482778102,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,0.916644022,-0.478497046,-0.438611457,0,0.026001156
1,6,1,6,1,12,0.587185882,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-1.154738428,-0.263517154,0.304293384,0,-0.115992869
1,6,1,6,1,17,0.629241948,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-0.336739528,0.612485801,-0.206248179,0,-0.060229021
1,6,1,6,1,23,0.210553696,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-1.626923734,0.113915712,-0.185332176,0,-0.284991517
1,6,1,6,1,26,0.91150203,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,0.766709783,0.516070977,0.395676667,0,-0.149168756
1,6,1,6,1,30,0.450614554,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-0.606241506,0.087803249,-0.053229974,0,-0.188564919
1,6,1,6,1,39,-1.873039896,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,2.244804212,-2.020356755,-4.535305352,0,-0.080848599
1,6,1,6,1,45,1.222219787,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-2.590530364,-0.773119106,2.002788518,0,-0.111803572
1,6,1,6,1,47,-0.101275688,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,0.636366156,-1.125004604,-0.715914856,0,-0.267361112
1,6,1,6,1,51,0.633939673,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-0.850003826,-0.664601898,0.564914156,0,-0.144054947
1,6,1,6,1,57,0.420004801,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-0.974737372,0.80396008,-0.783649935,0,0.032699183
1,6,1,6,1,61,0.056502829,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-0.778044492,0.561058611,-0.436528562,0,-0.471740432
1,6,1,6,1,82,1.109728033,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-0.082141791,0.353594688,-0.029044901,0,0.362778706
1,6,1,6,1,87,0.800875411,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,-1.245555408,-1.051234184,1.309370423,0,-0.239930676
1,6,1,6,1,99,0.945106445,0.5,0.8,0.2,0.5,0.197416818,-0.718872251,0,0,0.361495921,0.791235183,0.286028291,0,-0.082898906
1,7,1,7,1,12,-2.056794136,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-1.154738428,-0.263517154,0.304293384,0,-0.231985529
1,7,1,7,1,13,0.539738439,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,1.045754625,0.411780191,0.43062104,0,-0.09060942
1,7,1,7,1,22,-0.897077736,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.140411612,0.513721905,-0.072132521,0,-0.07984712
1,7,1,7,1,34,-1.941201314,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.984027139,-0.040512403,0.039865304,0,-0.203869454
1,7,1,7,1,35,-0.665576362,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,0.404529662,-1.165735846,-0.471574727,0,0.128348517
1,7,1,7,1,36,-2.213914324,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-1.367019207,-0.091690532,0.125342719,0,-0.116270171
1,7,1,7,1,39,-0.608665026,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,2.244804212,-2.020356755,-4.535305352,0,0.500573871
1,7,1,7,1,46,-1.018936289,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.581110584,-0.721503547,0.419273348,0,0.251638878
1,7,1,7,1,53,-1.760294153,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.938872656,-0.202534039,0.190153671,0,-0.112014792
1,7,1,7,1,61,-1.559885597,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.778044492,0.561058611,-0.436528562,0,0.084063129
1,7,1,7,1,63,-0.465997162,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,0.577418983,-0.472939451,-0.273084217,0,-0.087200551
1,7,1,7,1,72,-0.569290053,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.112496914,1.559553303,-0.175444934,0,0.061799812
1,7,1,7,1,82,-0.536195262,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.082141791,0.353594688,-0.029044901,0,0.231752612
1,7,1,7,1,84,-0.910170826,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,-0.126212821,1.141348629,-0.144052831,0,-0.197068374
1,7,1,7,1,93,1.633332989,0.5,0.8,0.2,0.5,-1.239895728,0.22564885,0,0,1.682017312,0.638382205,1.07376992,0,-0.016491806
1,8,1,8,1,3,-0.689907655,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,1.691875823,-0.665396227,-1.125767789,0,0.201815976
1,8,1,8,1,6,-0.092846681,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,-1.215871625,1.55913583,-1.895709015,0,-0.161378544
1,8,1,8,1,16,0.891585513,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,0.974901153,1.411423863,1.375998751,0,-0.104933495
1,8,1,8,1,21,-0.491076429,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,0.73955679,-1.330497402,-0.983978387,0,0.167908207
1,8,1,8,1,24,0.54511875,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,0.409421364,0.0418646,0.017140262,0,0.326852528
1,8,1,8,1,26,-0.075940134,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,0.766709783,0.516070977,0.395676667,0,-0.467689377
1,8,1,8,1,27,0.205015103,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,0.796886818,0.213022046,0.169754461,0,-0.0038196
1,8,1,8,1,39,-2.70199265,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,2.244804212,-2.020356755,-4.535305352,0,0.336693916
1,8,1,8,1,45,2.172490726,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,-2.590530364,-0.773119106,2.002788518,0,0.195528405
1,8,1,8,1,52,0.259509873,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,0.186095331,-0.702010513,-0.130640879,0,0.194761276
1,8,1,8,1,62,0.020529512,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,-0.414202684,-1.66514905,0.689709207,0,-0.447635426
1,8,1,8,1,65,0.754389426,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,-0.971015949,-0.395370166,0.383910737,0,0.012763031
1,8,1,8,1,73,-2.695557184,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,1.806472173,-1.829750866,-3.305394024,0,-0.445667282
1,8,1,8,1,80,0.212971682,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,1.095223102,0.37696167,0.412857129,0,-0.057829047
1,8,1,8,1,96,1.42830047,0.5,0.8,0.2,0.5,-0.171908557,-1.109627886,0,0,1.85304632,1.670373733,3.095279898,0,-0.207750854
1,9,1,9,1,5,2.800326365,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,1.174201383,-0.869465543,-1.020927643,0,-0.387457743
1,9,1,9,1,8,1.815790033,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-0.690793225,0.411849185,-0.284502627,0,-0.172895319
1,9,1,9,1,11,2.510904093,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,0.44584561,-1.053936403,-0.469892919,0,-0.203323772
1,9,1,9,1,19,1.75393938,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-0.640423252,0.835281866,-0.534933929,0,-0.243468144
1,9,1,9,1,27,3.641664966,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,0.796886818,0.213022046,0.169754461,0,0.010976926
1,9,1,9,1,37,1.587866314,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-0.898745118,-0.174191868,0.156554091,0,-0.300805778
1,9,1,9,1,59,3.805602787,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,0.511678388,0.904711418,0.46292128,0,0.168867586
1,9,1,9,1,65,1.894010488,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-0.971015949,-0.395370166,0.383910737,0,0.006561472
1,9,1,9,1,68,1.878511735,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-0.772597365,0.957324966,-0.739626746,0,0.088280606
1,9,1,9,1,69,2.498116884,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,0.069241517,-0.309926058,-0.02145975,0,-0.220889689
1,9,1,9,1,74,2.619392879,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-0.182505197,0.124048892,-0.022639567,0,0.060336797
1,9,1,9,1,75,3.800234787,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,0.927846161,0.883057198,0.819341231,0,-0.417304484
1,9,1,9,1,83,2.320298125,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-0.448282438,0.154393117,-0.069211723,0,0.038333764
1,9,1,9,1,87,2.159618593,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,-1.245555408,-1.051234184,1.309370423,0,0.209054641
1,9,1,9,1,91,2.542364901,0.5,0.8,0.2,0.5,2.224017955,0.177790607,0,0,0.420118096,-0.898425169,-0.377444671,0,-0.224033213
1,10,1,10,1,7,0.526017258,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.738487465,0.427912606,-0.316008096,0,-0.080650702
1,10,1,10,1,10,0.777396453,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.182123094,-1.137171105,0.20710512,0,-0.175185387
1,10,1,10,1,11,1.282608047,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,0.44584561,-1.053936403,-0.469892919,0,0.203362065
1,10,1,10,1,17,0.972519708,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.336739528,0.612485801,-0.206248179,0,-0.012884643
1,10,1,10,1,35,1.307168795,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,0.404529662,-1.165735846,-0.471574727,0,0.280632836
1,10,1,10,1,37,0.78248203,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.898745118,-0.174191868,0.156554091,0,0.174415241
1,10,1,10,1,47,0.913167378,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,0.636366156,-1.125004604,-0.715914856,0,-0.164930133
1,10,1,10,1,48,1.02399196,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.525163622,-1.724096427,0.905432725,0,0.084642384
1,10,1,10,1,50,0.725400428,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.447157034,0.962260619,-0.430281604,0,-0.139078303
1,10,1,10,1,52,1.340591428,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,0.186095331,-0.702010513,-0.130640879,0,0.206856572
1,10,1,10,1,53,0.498884565,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.938872656,-0.202534039,0.190153671,0,-0.091653153
1,10,1,10,1,54,1.316104419,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,0.032418026,0.757383968,0.024552893,0,-0.077344755
1,10,1,10,1,77,1.563284941,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,0.554331455,-0.317234996,-0.175853337,0,0.112194672
1,10,1,10,1,84,1.194150809,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,-0.126212821,1.141348629,-0.144052831,0,-0.078488986
1,10,1,10,1,85,0.52504596,0.5,0.8,0.2,0.5,0.706541897,-0.085766601,0,0,1.033783268,-1.928619292,-1.993774354,0,-0.037247439
1,11,1,11,1,5,2.238251108,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,1.174201383,-0.869465543,-1.020927643,0,-0.163189303
1,11,1,11,1,10,1.003109765,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,-0.182123094,-1.137171105,0.20710512,0,0.325351549
1,11,1,11,1,21,1.416559854,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,0.73955679,-1.330497402,-0.983978387,0,-0.179173014
1,11,1,11,1,24,2.115970608,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,0.409421364,0.0418646,0.017140262,0,0.301180126
1,11,1,11,1,32,-2.583873805,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,-1.798436536,1.050763204,-1.889730938,0,0.07119855
1,11,1,11,1,35,1.173196472,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,0.404529662,-1.165735846,-0.471574727,0,-0.147478413
1,11,1,11,1,37,-0.446511006,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,-0.898745118,-0.174191868,0.156554091,0,-0.084741507
1,11,1,11,1,48,0.170038415,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,-0.525163622,-1.724096427,0.905432725,0,-0.161791214
1,11,1,11,1,49,3.355305684,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,2.081630728,-1.157310045,-2.409092152,0,0.177333792
1,11,1,11,1,50,0.272845777,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,-0.447157034,0.962260619,-0.430281604,0,-0.059767349
1,11,1,11,1,53,-0.515836091,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,-0.938872656,-0.202534039,0.190153671,0,-0.097620006
1,11,1,11,1,55,5.323969718,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,1.917259913,0.964019494,1.84827593,0,-0.130138698
1,11,1,11,1,64,-0.698155973,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,-1.180532726,-0.742962604,0.877091669,0,-0.108348543
1,11,1,11,1,67,1.038010797,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,0.518789073,-1.446225388,-0.750285928,0,-0.279632445
1,11,1,11,1,97,1.164353633,0.5,0.8,0.2,0.5,0.60834954,0.884078924,0,0,0.098664526,-0.242010325,-0.023877834,0,-0.049813774
1,12,1,12,1,4,2.10741352,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,1.178482544,0.227686242,0.268324262,0,-0.209338074
1,12,1,12,1,14,0.47746151,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,0.052073794,1.873045551,0.097536588,0,-0.076947624
1,12,1,12,1,17,-0.243316276,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,-0.336739528,0.612485801,-0.206248179,0,0.298716271
1,12,1,12,1,25,-0.093671442,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,-0.270574056,0.45774325,-0.123853448,0,0.320278211
1,12,1,12,1,30,-0.873546739,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,-0.606241506,0.087803249,-0.053229974,0,0.176869083
1,12,1,12,1,35,-0.00328213,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,0.404529662,-1.165735846,-0.471574727,0,-0.293067715
1,12,1,12,1,59,1.555867658,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,0.511678388,0.904711418,0.46292128,0,0.193923532
1,12,1,12,1,62,-0.906058557,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,-0.414202684,-1.66514905,0.689709207,0,-0.218523657
1,12,1,12,1,63,0.975783916,0.5,0.8,0.2,0.5,-0.461706449,0.980899237,0,0,0.577418983,-0.472939451,-0.273084217,0,0.140295337
