"","Individual","Phenotype","X1","X2"
"53",4,0.626528886773071,0.139280792321868,0.0462872787282499
"54",4,1.33510224882093,-0.936012948613429,-1.11232866232088
"55",4,0.89148477006978,-0.405026577871539,-0.140377301373538
"56",4,0.982740089010688,-0.669183882950813,-0.0823547325643623
"57",4,0.52058737554708,0.841090800952595,0.361695519042466
"58",4,0.213147443306945,1.00509489814799,0.185824095501566
"59",4,0.45943257729832,0.900522924750817,0.499263924837084
"60",4,0.218603833518102,1.19786699403762,0.871954334861373
"61",5,0.19358741832015,-0.912939051846451,-0.507170561203014
"62",5,1.31189070862825,0.297009007735526,0.175929148307125
"63",5,1.09650520488864,0.428367454652774,0.419345423940339
"64",5,0.68979714757938,-0.622112013692982,-0.272036595838077
"65",5,1.00629846045842,-0.29643135808207,0.158274566559757
"66",5,-0.487652510472251,-2.45944035223453,-0.578932029979526
"67",5,0.981601148597119,-0.568929338551125,-0.0334068816409076
"68",5,1.12617321208324,-0.128736409434735,-0.0892730337264327
"69",5,0.677964133810763,-0.902331249891481,-0.078321172029523
"70",5,0.653549718455065,-0.725424758348524,-0.132018977406567
"71",5,0.799540972340299,-0.59683608559813,0.0953333539526806
"72",5,0.0538461072254935,-2.05812289635879,-0.901660448739006
"73",5,1.82060495204554,1.14085428698093,0.866281441172244
"74",5,0.275582767338307,-2.07108814216303,-0.6726170209903
"75",5,1.31699928849998,0.900522924750817,0.402063403476217
"76",6,0.409746702989693,0.519068076638492,0.547284407123804
"77",6,0.798250523392128,-0.425412142539746,-0.223686372357739
"78",6,0.988657508075212,-0.915387115969286,-0.978054973477385
"79",6,0.896939266934723,-0.858259491213014,-0.13212871379257
"80",6,0.748042624909005,-0.622112013692982,0.118502667979156
"81",6,0.586877260688942,-0.112526948921062,0.145891173076578
"82",6,1.247421262862,-0.902331249891481,0.231229724419627
"83",6,0.473243728421073,1.63640745973505,0.707846440211518
"84",6,0.559559913753854,-0.44929183721004,-0.550836893014265
"85",6,0.727939323772864,0.50237469224554,0.575481291501015
"86",6,0.902651000902416,-0.266384891946201,0.178416274270058
"87",6,0.632436753080712,1.14085428698093,0.256481350658768
"88",6,0.425226510158036,1.00509489814799,0.518293201425187
"89",6,0.621571645782728,0.65428951323054,0.312441155431568
"90",6,0.232479267007967,1.29462997986382,0.614734118402535
"91",7,-1.72694879680843,-1.12698084133303,-0.582481435270775
"92",7,-1.12782275987698,-0.382686581156593,-0.615327879146221
"93",7,0.949390429520848,0.491219502299183,0.368786521437692
"94",7,-0.129209749722426,-0.110680279667383,0.404051766855937
"95",7,0.583554523800084,0.300056893765822,0.203329379548817
"96",7,-1.868877432957,-1.28997993931616,-0.593686255068791
"97",7,1.73100973015537,1.47419677421005,0.530248000074214
"98",7,0.0718703080575491,0.156875195755251,-0.176402440547238
"99",7,-0.268464711836596,-0.155101552263227,-0.523459446793471
"100",7,-1.81620885093183,-1.01954549902696,-1.02040893195272
"101",7,-1.36330051533503,-0.936012948613429,-0.431612146014505
"102",7,-0.615597600911711,-0.405026577871539,-0.497377699158876
"103",7,3.52419041257221,2.29034426503841,0.66184596760355
"104",7,1.45170165326077,0.907426546661403,0.227661460401215
"105",7,-0.73574612510246,-0.682732276621191,-0.255238732720662
"106",8,-0.31779526586655,-1.47071036768698,-0.417699731833784
"107",8,1.22963741669837,0.0135843293505337,-0.131644411307319
"108",8,1.59400352673199,0.0846765050518812,-0.149624467031982
"109",8,2.4427028025512,1.03462873214922,0.657902866779393
"110",8,1.9575466414862,0.300056893765822,-0.445226081242683
"111",8,1.39665874477589,0.190472412520788,0.443467249269989
"112",8,0.723277073168532,-0.568929338551125,0.151838236594529
"113",8,3.55205271046293,1.72613467534371,0.764220254802599
"114",8,0.94525303446683,-0.44929183721004,-0.148627161464713
"115",8,0.700817356036197,-0.405026577871539,0.28853232553629
"116",8,3.76969277780794,2.02333883776674,0.581709289602981
"117",8,2.22773297231063,0.871416849208847,0.176872357302258
"118",8,0.967570664161503,-0.459102550940861,-0.101223166079817
"119",8,1.1181500174368,-0.270058070678602,0.127776665234828
"120",8,-0.207307957186401,-1.34528482610503,-0.634363329008357
"121",9,-0.736345963445496,-1.47071036768698,-0.0780425389366604
"122",9,-0.652377393409636,-1.3005983189316,-0.587438085713602
"123",9,-0.460839351526114,-1.66005344499691,-0.735965603750359
"124",9,-0.00544586978108755,-0.882962345685366,-0.732178398909774
"125",9,-0.550699577394935,-1.28997993931616,-0.511005359859766
"126",9,0.98632218668972,0.90478911017373,0.299132296265557
"127",9,0.329460626621686,-0.284404167051494,-0.120518572518453
"128",9,0.629389908327982,0.237650263632586,-0.00403501665948186
"129",9,-0.0201250503801547,-0.503963721013636,-0.251673537838871
"130",9,-0.47922973252058,-1.56636873372198,0.129668295941982
"131",9,0.676941257979154,-0.19240141504932,0.143383658786755
"132",9,1.02498944805104,0.50237469224554,-0.370641860373552
"133",9,0.373633434090194,-0.459102550940861,-0.540141155119569
"134",9,0.114238781768882,-0.682732276621191,-0.20874304702113
"135",9,1.11759244683918,1.19786699403762,0.759647507516312
"136",10,-0.541915629925515,-1.47071036768698,-0.776294437660782
"137",10,1.90638757667434,0.519068076638492,0.398391508942314
"138",10,0.537464818478451,-0.915387115969286,-0.614511199712348
"139",10,0.846638312625147,-0.622112013692982,-0.551119156296359
"140",10,-0.452119992474531,-1.66005344499691,-1.20465373132058
"141",10,1.83452386275123,1.03462873214922,0.131730647217495
"142",10,0.747524871610841,-0.110680279667383,-0.0436871910123577
"143",10,1.69236896880839,0.190472412520788,0.277439900894148
"144",10,0.439511972962699,-0.568929338551125,-0.523855949630483
"145",10,0.797628677176194,-0.112526948921062,-0.306565691669275
"146",10,1.51400339383632,0.237650263632586,0.227780251417802
"147",10,1.52961579389376,0.907426546661403,0.64072831178061
"148",10,-0.715849104198767,-2.07108814216303,-0.720600809371799
"149",10,0.0268671561814203,-0.682732276621191,0.0962650882486575
"150",10,1.64926027746409,0.900522924750817,0.90465368003456
